student_id,month,text_fa
RADAR-117,2026-07,🔹جمعی از شرکت‌های عضو انجمن تجارت الکترونیک با انتشار بیانیه‌ای از استعدادهای ایرانی حاضر در مسابقات جهانی مهارت (WorldSkills) حمایت کرده و پشتیبانی از نخبگان مهارتی را مسئولیت خانواده اقتصاد دیجیتال دانستند. این حمایت‌ها رشته‌های فناوری اطلاعات (IT)، گرافیک و رباتیک را در بر می‌گیرد و شامل همراهی در مسیر کشف استعداد، آموزش و پشتیبانی فنی و مالی است. همچنین مهلت ثبت‌نام برای دوره جدید این مسابقات تا ۱۵ مرداد تعیین شده و علاقه‌مندان زیر ۲۲ سال می‌توانند ثبت‌نام کنند. 🆔 🔗متن کامل خبر را در سایت پیوست بخوانید: peivast.com/p/263871
RADAR-118,2026-07,🔹بررسی داده‌های یک سال گذشته تپسی شاپ نشان می‌دهد ۴۱.۶ درصد سفارش‌های شهر تهران با گزینه «ارسال فوری» و زمان تحویل کمتر از دو ساعت ثبت شده‌اند. محصولات دسته «زیبایی و سلامت» بیشترین سهم را از سفارش‌های با تحویل زیر دو ساعت داشته است. پس از آن، محصولات خوراکی، کالاهای دیجیتال، محصولات حیوانات خانگی، لوازم خانه و ... در رتبه‌های بعدی قرار دارند. بر اساس این داده‌ها، ارزشمندترین سبد خرید ارسال‌شده با این سرویس، ۹۲۴ میلیون تومان ارزش داشته است. 🆔 🔗متن کامل این خبر را در سایت پیوست بخوانید: peivast.com/p/263943
RADAR-119,2026-08,🔻خرید قسطی از موبایل‌ها به مال‌ها رسید 🔹خرید قسطی دیگر محدود به فروشگاه‌های آنلاین نیست. داده‌های گزارش سالانه اسنپ‌پی نشان می‌دهد در سال ۱۴۰۴ خرید اعتباری به فروشگاه‌های حضوری، پاساژها و مال‌ها رسیده؛ جایی که تعداد پذیرندگان حضوری ۸۷۷ درصد رشد کرده و مشتری‌ها بیشتر از قبل ترجیح داده‌اند خریدشان را قسطی انجام دهند. 🔹گزارش اسنپ‌پی فقط عملکرد یک پلتفرم نیست؛ تصویری از تغییر رفتار خرید مردم در یک سال پرنوسان است جایی که خرید قسطی از یک ابزار آنلاین به بخشی از بازار حضوری هم تبدیل شده است. 🆔
RADAR-120,2026-07,🔹بر اساس آمار منتشرشده دیجی‌کالا از کمپین بفرمایید جام، ۴۱ درصد خریدهای ثبت‌شده در این کمپین به کالاهای سوپرمارکتی و تندمصرف اختصاص داشته که نشان می‌دهد کاربران برای کسب امتیاز، خریدهای روزمره خود را به این پلتفرم منتقل کرده‌اند؛ در مقابل، ۶ درصد سفارش‌ها نیز سبدهایی با ارزش بیش از ۱۰ میلیون تومان بوده است. 🆔 🔗متن کامل این خبر را در سایت پیوست بخوانید: peivast.com/p/263440
RADAR-121,2026-08,🔺کیف‌پول ایرانیان برای شرایط اضطراری 🔹همتی، رئیس کل بانک مرکزی طرح «کیف‌پول ایرانیان» را سامانه‌ای برای شرایط اضطراری معرفی کرد که روی بستر اپراتورهای مخابراتی فعالیت می‌کند. این کیف‌پول در صورت بروز اختلال اینترنت یا نظام‌های پرداخت همچنان برقرار خواهد بود. او همچنین از اقدامات جدی برای تقویت زیرساخت‌های سخت‌افزاری، نرم‌افزاری و امنیتی شبکه بانکی در برابر حملات سایبری خبر داد. 🆔 🔗متن کامل این خبر را در سایت پیوست بخوانید: peivast.com/p/265037
RADAR-122,2026-07,🔺همیشه اینترنت مقصر نیست 🔹هر بار که سرعت اینترنت در ایران افت می‌کند، اولین متهم اپراتورها و کیفیت شبکه هستند؛ و در بیشتر مواقع هم این تصور بیراه نیست. اما همه مشکلات اتصال به اینترنت از شبکه اپراتور نمی‌آید. گاهی مقصر چند متر آن‌طرف‌تر است؛ کنار مایکروویو، پشت آکواریوم یا روبه‌روی تلویزیون خانه. 🔹بسیاری از مودم‌ها و دستگاه‌های بلوتوث روی باند ۲.۴ گیگاهرتز کار می‌کنند؛ همان فرکانسی که مایکروویوها برای گرم کردن غذا استفاده می‌کنند. اگر مایکروویو قدیمی یا آسیب‌دیده باشد، ممکن است با سیگنال وای‌فای تداخل ایجاد کند. 🔹قرار گرفتن آکواریوم میان مودم و دستگاه می‌تواند نقطه کور ایجاد کند. 🔹قرار دادن مودم در مرکز خانه و در ارتفاع مناسب، دور کردن آن از 
RADAR-123,2026-07,🔺 قطعی بسترهای مخابرات، اینترنت ۱۲۰ هزار مشترک آسیاتک را مختل کرد 🔹اختلال گسترده اینترنت آسیاتک در روز ۲۳ تیر، بیش از ۱۲۰ هزار مشترک خانگی و چند هزار مشترک تجاری را در تهران تحت تأثیر قرار داد. آسیاتک منشأ این اختلال را قطع بسترهای ارتباطی تأمین‌شده از سوی شرکت مخابرات ایران اعلام کرده است؛ اتفاقی که بخشی از خدمات این اپراتور را برای ساعت‌ها از دسترس خارج کرد. 🔹اهمیت این رخداد از آنجا ناشی می‌شود که مخابرات ایران علاوه بر حضور در بازار اینترنت ثابت، بخش مهمی از زیرساخت ارتباطی مورد استفاده سایر اپراتورها را نیز در اختیار دارد. به همین دلیل، هر اختلال در این لایه می‌تواند بر خدمات چندین اپراتور و صدها هزار مشترک اثر بگذارد. 🔹چنین رخدادی، آزمون
RADAR-124,2026-07,🔹 وزیر ارتباطات با اشاره به اختلال ارتباطات هنگام قطعی برق در گفت‌وگو با ایسنا اعلام کرد: با وجود تلاش اپراتورها برای تعویض و به‌روزرسانی باتری‌های سایت‌های مخابراتی، این تجهیزات توان پشتیبانی از قطعی‌های طولانی را ندارند. ستارهاشمی توضیح داد در هر کدام از سایت‌های ما یک کولر مستقر شده که کولر گازی است و اگر انتظار داشته باشیم با استفاده از باتری بتوان برای مدتی یک کولر گازی را روشن نگه داشت، طبیعتا این امر میسر نیست. 🔹هاشمی گفت: استفاده گسترده از دیزل‌ژنراتور نیز به‌دلیل مشکلات تأمین سوخت، نگهداری و خارج بودن از مأموریت وزارت ارتباطات امکان‌پذیر نیست. به گفته او، تعویض باتری‌ها می‌تواند زمان پایداری شبکه را افزایش دهد، اما در قطعی‌های برق بی
RADAR-125,2026-08,🔺۶۵ هزار کارمند و کارجو برترین کارفرمایان ایران را انتخاب کردند 🔹نتایج گزارش «کارفرمایان منتخب ایران ۲۰۲۶» که با مشارکت بیش از ۵۵ هزار کارمند و ۱۰ هزار کارجو تهیه شده، از برترین برندهای کارفرمایی کشور رونمایی کرده است. 🔹در رویداد هم‌آگاه که با محوریت سرمایه انسانی، برگزار شد ضمن بررسی چالش‌ها و راهکارهای مدیریت سرمایه انسانی در شرایط بحران و عدم قطعیت، از برترین کارفرمایان کشور بر اساس نتایج گزارش «کارفرمایان منتخب ایران ۲۰۲۶» تقدیر شد. 🔹در میان شرکت‌های منتخب سال ۲۰۲۶، نام شرکت‌هایی همچون هنکل، جی‌تی‌آی، دیوار، گروه بهمن، ایران‌خودرو، ایرانسل، اویک، گروه صنعتی بوتان، یونیلیور، شرکت مخابرات ایران، همراه اول، شرکت معدنی و صنعتی گل‌گهر، دنون نو
RADAR-126,2026-08,🔺نهادها و اپراتورها ۱۷۰۰ میلیارد تومان بدهی به مخابرات تهران دارند 🔹به گزارش پیوست، علیرضا لطفی مدیر مخابرات منطقه تهران در نشست خبری درباره مبلغ لاوصولی بابت خدماتی که مخابرات در پایتخت ارائه می‌دهد گفت: در بخش مشترک عادی ما حساسیت زیادی نداریم هرچند سیستم به صورت خودکار اگر مبلغ بدهی از رقمی بیشتر شود، ارتباط را قطع می‌کند اما در بخش تجاری ۱.۷ همت یعنی نزدیک ۱۰ درصد بودجه عملیاتی ما در تهران مجموع مبلغی است که نهادهای مختلف و اپراتورها بدهی دارند. 🔹او افزود: همه در لیست بدهکاران هستند. از استانداری و آموزش پرورش تا نظامی‌ها و امنیتی‌ها همه سهم دارند. 🔹لطفی درباره مشکل شهرداری تهران با پروژه فیبر نوری گفت: مشکل ظاهرا به تعرفه برمی‌گردد اما و
RADAR-127,2026-08,🔺معاون همراه اول: پیچیدگی تعرفه‌ای عامل سردرگمی کاربران در محاسبه دیتای مصرفی است 🔹معاون تجاری همراه اول، پیچیدگی تعرفه‌ای در استفاده از پلتفرم‌های داخلی و خارجی، استفاده از فلیترشکن و دانلود خودکار پیام‌ها در پیام‌رسان‌ها را عامل سردرگمی کاربران در محاسبه میزان دیتای مصرف شده و احساس کم شدن سریع بسته‌ها دانست. 🔹پس از آنکه وزیر ارتباطات و فناوری اطلاعات اپراتورها را مامور کرد درباره میزان مصرف بسته‌های اینترنتی شفاف‌سازی کنند، همراه اول در جلسه‌ای با حضور خبرنگاران درباره چگونگی محاسبه اینترنت مصرف شده توضیحاتی ارائه داد. 🔹مصطفی درجزی همچنین به موضوع استفاده از فیلترشکن‌ها اشاره کرد که باعث می‌شود ترافیک به صورت تمام‌بها محاسبه شود و دیگر تفا
RADAR-128,2026-08,🔻یک درصد مخابرات به چه درد یک نفر می‌خورد؟ 🔹یک شخص حقیقی ناشناس، بیشتر از ۱۰ میلیارد سهم مخابرات ایران را جمع کرده و حالا صاحب بیش از یک درصد از یکی از بزرگ‌ترین شرکت‌های ارتباطی کشور است. 🔹تا اینجای کار شاید فقط با یک خرید بزرگ بورسی طرف باشیم؛ اما قصه وقتی عجیب می‌شود که پای سود وسط به میان می‌آید. 🔹مخابرات با مشکلات جدی در کسب‌وکار تلفن ثابت و هزینه‌های سنگین نگهداری شبکه روبه‌رو است و بخش مهمی از سودش هم به همراه اول وابسته‌ست. 🔹توی این بخش از پیوست هفته، آرش برهمند و مهرک محمودی از پشت‌صحنه این اتفاق در اقتصاد دیجیتال ایران می‌گویند و میثم قاسمی سراغ اعداد و سابقه مخابرات رفته تا ببینیم پشت این خرید عجیب چه منطقی می‌تواند وجود داشته باشد
RADAR-129,2026-08,🔺پروژه 5G و سایت روستایی ایرانسل در چهارمحال و بختیاری افتتاح شد 🔹ایرانسل همزمان با سفر وزیر ارتباطات به استان چهارمحال و بختیاری دو طرح ارتباطی سایت 5G شهرکرد و سایت روستایی شهرستان کوهرنگ را افتتاح کرد. پروژه 5G شهرکرد با هدف ارتقای ظرفیت شبکه نسل پنجم در مرکز استان و با اعتبار ۲۷ میلیارد و ۵۰۰ میلیون تومان به بهره‌برداری رسید. همچنین سایت ارتباطی ایرانسل برای پوشش روستای قلعه‌خونکار در شهرستان کوهرنگ، با اعتبار ۱۷ میلیارد و ۵۰۰ میلیون تومانی از محل منابع USO راه‌اندازی شد. 🆔 🔗متن کامل این خبر را در سایت پیوست بخوانید: peivast.com/p/265454
RADAR-130,2026-07,🔹 معاون وزیر ارتباطات و فناوری اطلاعات حمید فتاحی اعلام کرد تا پایان خرداد ۱۴۰۵، ۵ هزار و ۲۰۰ مدرسه در ۳۱ استان به شبکه فیبرنوری متصل شده‌اند. 🔹حمید فتاحی تاکید کرده است با وجود تداوم شرایط ناشی از جنگ، اجرای پروژه ملی فیبرنوری بدون وقفه ادامه دارد و اتصال مدارس و مراکز درمانی از اولویت‌های این طرح است. به گفته او، از مجموع ۳۹ هزار و ۸۰۰ مدرسه شهری، اتصال مدارس با همکاری ۱۰ اپراتور ارتباطی در راستای توسعه عدالت ارتباطی و هوشمندسازی آموزش دنبال می‌شود. 🆔 🔗 متن کامل خبر را در سایت پیوست بخوانید: peivast.com/p/262857
RADAR-131,2026-07,🔹قطع فیبر نوری در یکی از مناطق تهران باعث اختلال موقت در شبکه ارتباطی سامانه ۱۱۵ شده و به گفته سخنگوی اورژانس استان تهران،شروین تبریزی، ممکن است برقراری تماس شهروندان با مرکز فوریت‌های پزشکی و روند اعزام آمبولانس‌ها با تأخیر یا اختلال مقطعی همراه شود. با این حال، اورژانس تأکید کرده که خدمات امدادی متوقف نشده، تمامی مأموریت‌ها طبق روال در حال انجام است و با همکاری شرکت مخابرات، اقدامات فنی برای رفع مشکل و بازگرداندن کامل شبکه ارتباطی ادامه دارد. 🆔 🔗 متن کامل خبر را در سایت پیوست بخوانید: peivast.com/p/262643
RADAR-132,2026-08,🔺پنجمین سایت 5G استان چهارمحال و بختیاری راه‌اندازی شد 🔹همراه اول همزمان با سفر وزیر ارتباطات به چهارمحال و بختیاری، ۴۴ پروژه توسعه‌ای شامل راه‌اندازی یک سایت 5G و ارتقای فناوری ۴۳ سایت ارتباطی شهری را افتتاح کرد. درحال حاضر محموع سایت‌های نسل پنجمی فعال این استان ۵ سایت اعلام شد. مجموع سرمایه‌گذاری همراه اول در پروژه‌های توسعه شبکه رادیویی این استان از ابتدای دولت چهاردهم تاکنون به بیش از ۷۹۴ میلیارد تومان رسید. 🆔 🔗متن کامل این خبر را در سایت پیوست بخوانید: peivast.com/p/265454
RADAR-133,2026-08,🔹۹۰ درصد سایت‌های همراه اول در آمل 5G شدند. همراه اول کمپین «سرتاسر آمل در مدار 5G» را از ابتدای شهریور آغاز نموده که تا پایان این ماه ادامه خواهد داشت. اکنون حدود ۱۵ درصد از کل ترافیک دیتای همراه اول در آمل از طریق شبکه 5G منتقل می‌شود. 🔹آمار استفاده از گوشی‌های مجهز به نسل پنجم نشان می‌دهد حدود نیمی از گوشی‌های دارای قابلیت اتصال به 5G در شهر آمل، به شبکه نسل پنجم همراه اول متصل می‌شوند. 🆔 🔗 متن کامل خبر را در سایت پیوست بخوانید: peivast.com/p/265525
RADAR-134,2026-08,🔹تفاهم‌نامه همکاری میان شرکت رایتل و فولاد مبارکه اصفهان با هدف توسعه زیرساخت‌های ارتباطی و دیجیتال، هوشمندسازی صنعتی و توسعه شبکه اختصاصی 5G برای کاربردهای صنعتی به امضا رسید. 🔹بر اساس این تفاهم‌نامه، طرفین در حوزه‌هایی از جمله توسعه ارتباطات ثابت و صنعتی، اینترنت اشیا، زیرساخت‌ها و خدمات دیجیتال، نوآوری و همکاری با شرکت‌های دانش‌بنیان و تخصصی مشارکت خواهند داشت. 🆔 🔗متن کامل این خبر را در سایت پیوست بخوانید: peivast.com/p/264552
RADAR-135,2026-08,🔺شنوتو رفع فیلتر شد 🔹پلتفرم شنوتو پس از حدود ۱۰ روز رفع فیلتر شد و دسترسی به وب‌سایت این پلتفرم در شبکه‌های ایرانسل و همراه اول بدون نیاز به ابزارهای تغییر آی‌پی امکان‌پذیر است. شنوتو ۲۵ مردادماه از سوی کارگروه تعیین مصادیق محتوای مجرمانه فیلتر شده بود. تاکنون توضیح رسمی درباره علت مسدودسازی این پلتفرم منتشر نشده است. 🆔 🔗 متن کامل خبر را در سایت پیوست بخوانید: peivast.com/p/265525
RADAR-136,2026-07,🔺اینترنت و اصلاح تعرفه‌های آبونمان،‌ عوامل اصلی درآمد بیش از ۱۱۶ همتی مخابرات 🔹گروه شرکت مخابرات در سال مالی منتهی به اسفند ۱۴۰۴ با رشد حدود ۹۱ درصدی، سود خالص ۱۳ هزار میلیارد تومانی را به‌ثبت رساند. درآمد این شرکت در این مدت بیش از ۱۱۶ هزار میلیارد تومان اعلام شد و درآمد بخش آبونمان هم با اصلاح تعرفه‌های از خردادماه ۱۴۰۴ به مبلغی بیش از ۶ هزار میلیارد تومان رسید. 🔹به‌گزارش پیوست، درآمد شرکت مخابرات (تلفیقی) در سال مالی منتهی به اسفند ۱۴۰۴ با رشد حدود ۳۰ درصدی به بیش از ۱۱۶ هزار میلیارد تومان رسید.در صورت‌مالی جداگانه شرکت مخابرات، درآمد عملیاتی این شرکت در سال مالی منتهی به اسفند ۱۴۰۴ نزدیک به ۳۴ هزار میلیارد تومان گزارش شد. 🔹حق استفاده از خ
RADAR-137,2026-07,🔺اختلال و قطعی سیستم‌های بانکی، روند درآمدی PSPها را متوقف نکرد 🔹روند درآمدی شرکت‌های بورسی PSP در خردادماهی که شبکه پرداخت با قطعی‌های مکرر و چندین سیستم بانکی با حملات سایبری روبه‌رو بودند نزولی نشد . طبق گزارش خردادماه شاپرک، به‌طور کلی تعداد تراکنش‌های شبکه پرداخت در این ماه ۲ درصد کاهش یافت. بررسی عملکرد شرکت‌های بورسی این حوزه نشان می‌دهد که فروش پین و اعتبار، قراردادهای بانکی و کارمزد شاپرک اصلی‌ترین منابع درآمدی این بازیگران به‌شمار می‌رود. 🔹به‌گزارش پیوست،‌ عمده صورت‌های مالی شرکت‌های بورسی PSP در فصل بهار بیانگر رشد درآمدی ماه به ماه این شرکت‌هاست. فصلی که بخش نخست آن در جنگ و آتش‌بس و محدودیت‌های اینترنتی،‌ نیمه دوم آن با اخبار مرب
RADAR-138,2026-07,🔺شرکت مخابرات به ازای هر سهم ۴۷ ریال سود اختصاص داد 🔹مجمع عمومی عادی سالیانه صاحبان سهام شرکت مخابرات منتهی به سال مالی اسفند ۱۴۰۴ تخصیص سود ۴۷ ریالی به ازای هر سهم را تصویب کرد. مدیرعامل مخابرات در این مجمع از کسب درآمد حدود ۲ همتی فیبر نوری و احتمال رسیدن به مرز ۳ میلیون مشترک تا پایان سال ۱۴۰۵ خبر داد. 🔹به‌گزارش پیوست، ورود به حوزه نمایش خانگی، توسعه صنعت دیتاسنتر، تمرکز بر پروژه فیبر نوری، استفاده از AI در خدمات و پیگیری پروژه مدیریت هوشمند انرژی از اهداف ۱۴۰۵ مخابرات اعلام شد. 🔹جعفرپور،‌ مدیرعامل مخابرات در این مجمع گفت: با هماهنگی‌های انجام‌شده با سازمان تنظیم مقررات و ارتباطات رادیویی در خردادماه ۱۴۰۴ برای حداقل هزینه نگهداشت خط تلفن ث
RADAR-139,2026-07,🔹 وزیر ارتباطات و فناوری اطلاعات با هدف هماهنگی برای ارائه خدمات ارتباطی و مخابراتی مطلوب به زائران اربعین حسینی و نیز توسعه همکاری‌های دوجانبه در حوزه ارتباطات و فناوری اطلاعات به همراه دو تن از معاونان خود به عراق سفر کرد. 🔹 بر اساس برنامه‌ریزی انجام‌شده، ستار هاشمی در جریان این سفر با وزیر ارتباطات عراق و همچنین سرپرست وزارت علوم این کشور دیدار و درباره توسعه همکاری‌های مشترک در حوزه‌های ارتباطات، فناوری اطلاعات و فناوری‌های نوین گفت‌وگو می‌کند. 🔹همچنین برگزاری نشست‌های تخصصی با اپراتورهای ارتباطی و مخابراتی عراق با هدف هماهنگی برای ارائه خدمات ارتباطی باکیفیت‌تر به زائران ایرانی اربعین حسینی، بهبود کیفیت رومینگ و تقویت زیرساخت‌های ارتباطی
RADAR-140,2026-07,🔻۳۰ همت پشت فیلترینگ جا ماند؛ هزینه محدودیت برای تجارت اجتماعی ایران 🔹تجارت اجتماعی در ایران دیگر به چند صفحه خریدوفروش در شبکه‌های اجتماعی محدود نیست، بازاری ۱۲۰ همتی است که حدود ۷۰۰ هزار کسب‌وکار را درگیر کرده اما هنوز برای حل پایه‌ای‌ترین مسائل خود مثل اعتماد و ابزار پرداخت به دنبال زیرساخت می‌گردد. بازاری که فعالان آن معتقدند بدون محدودیت‌های اینترنتی می‌توانست ۳۰ همت بزرگ‌تر باشد. 🔹پشوتن پورپزشک، مدیرعامل پادرو، در رویداد «کیوتاک» بانک قرض‌الحسنه مهر ایران گفت: حدود ۴۰ درصد از کسب‌وکارهای این حوزه در مقاطعی از چرخه فعالیت خارج شده‌اند و اگر فیلترینگ گسترده رخ نمی‌داد، بازار تجارت اجتماعی امروز به‌مراتب بزرگ‌تر بود. 🔹مهدی عبادی، مدیرعامل 
RADAR-141,2026-07,🔺اینترنت وصل است اما تجربه کاربر مطلوب نیست 🔹اینترنت ایران اکنون باثبات است، اما وصل‌بودن لزوما به معنای برخورداری از اینترنت باکیفیت نیست. داده‌های کلادفلر و IODA نشان می‌دهد زیرساخت شبکه در سطح ملی عموما پایدار مانده و نشانه‌ای از اختلال فراگیر دیده نمی‌شود، اما کاربران همچنان با تاخیر بالا، نوسان ارتباط، پاسخ‌گویی کند DNS و افت محسوس کیفیت در زمان افزایش بار مواجه‌اند. 🔹به‌گزارش پیوست، سرعت اینترنت معمولا نخستین معیاری است که در ارزیابی کیفیت شبکه به آن استناد می‌شود، اما در عمل کیفیت اینترنت مفهومی بسیار گسترده‌تر است. از همین رو شاخص‌هایی مانند تاخیر (Latency)، نوسان تاخیر (Jitter)، کیفیت پاسخ DNS، عملکرد شبکه تحت بار، امنیت مسیریابی و پ
RADAR-142,2026-07,🔹 بانک مرکزی با رد شایعه حمله سایبری به شاپرک، اعلام کرد که گواهینامه فنی-امنیتی این شرکت بدون اطلاع قبلی لغو شده است. 🔹 بانک مرکزی در اطلاعیه‌ای اعلام کرد: در ادامه آنچه «اقدامات خصمانه آمریکا در حوزه‌های نظامی و سایبری» خوانده، گواهینامه فنی-امنیتی شرکت شاپرک از سوی تامین‌کننده خارجی بدون اعلام قبلی لغو شده است. به گفته بانک مرکزی، این اقدام با هدف ایجاد اختلال در عملکرد درگاه‌های پرداخت اینترنتی انجام شده، اما با اتخاذ تدابیر جایگزین، خدمات شاپرک طبق روال گذشته در حال ارائه است. 🔹 بر اساس این اطلاعیه، تیم‌های فنی شرکت شاپرک و شبکه پرداخت کشور پیش از بروز هرگونه اختلال، اقدامات فنی لازم را برای جایگزینی این گواهی در دستور کار قرار داده‌اند 
RADAR-143,2026-07,🔺سخنگوی دولت: هرگونه انسداد یا تعلیق سکوهای دیجیتال با دستور رئیس‌جمهور اجرا خواهد شد 🔹دولت اختیار اعمال محدودیت بر اینترنت و کسب‌وکارهای دیجیتال را به تصمیم مستقیم رئیس‌جمهور گره زد. به گفته سخنگوی دولت، هرگونه انسداد، قطعی، تعلیق یا ممنوعیت فعالیت سکوهای دیجیتال تنها پس از نظر ستاد راهبری فضای مجازی و با دستور رئیس‌جمهور قابل اجرا خواهد بود. 🔹به‌گزارش پیوست، سخنگوی دولت این مصوبه ستاد راهبری فضای مجازی را یکی از دستاوردهای دولت برای صیانت از حقوق مردم عنوان کرد. 🔹مهاجرانی همچنین گفت: شبکه ملی اطلاعات به معنای قطع ارتباط کشور با اینترنت بین‌الملل نیست. همچنین توسعه شبکه ملی اطلاعات با هدف افزایش پایداری زیرساخت‌های ارتباطی و ارتقای امنیت سای
RADAR-144,2026-07,🔹هم‌زمان با سفر ستار هاشمی، وزیر ارتباطات و فناوری اطلاعات به استان کرمانشاه، رایتل با افتتاح دو پروژه ارتباطی شامل نصب، راه‌اندازی و جایگزینی تجهیزات (Swap) در استان کرمانشاه، گام دیگری در مسیر توسعه زیرساخت‌های ارتباطی، ارتقای کیفیت شبکه و بهبود خدمات‌رسانی به مشترکان برداشت. 🔹مهدی فقیهی سرپرست مدیریت‌عامل رایتل، در این مراسم با تشریح استراتژی‌های کلان این اپراتور گفت: رویکرد جدید رایتل در این دوره، تمرکز بر تغییر جایگاه و حرکت به سمت تبدیل شدن به “اپراتور صنعت” است؛ به این معنا که تلاش می‌کنیم همگام با توسعه پوشش و ارتقای کیفیت شبکه برای مشترکان عادی، با تکیه بر زیرساخت‌های نوین ارتباطی، بستر دیجیتال و پهن‌باند اختصاصی مورد نیاز بخش‌های مخ
RADAR-145,2026-08,🔻وزیر ارتباطات برای تهدید اپراتورها دست به دامن خدا شد «خدا نکند تخلفتان ثابت شود.» 🔹بعد از یکی دو هفته تکذیب گران‌شدن اینترنت، حالا ظاهراً حتی وزیر ارتباطات هم مشکوک شده که شاید کاسه‌ای زیر کاسه اپراتورها باشد. 🔹شمار زیادی از کاربران می‌گویند بسته‌های اینترنتشان نه فقط گران‌تر شده، بلکه زودتر هم تمام می‌شود. اپراتورهای همراه اما در بیانیه‌هایشان افزایش مصرف و تغییر الگوی استفاده کاربران را مقصر معرفی می‌کنند و می‌گویند خبری از کم‌فروشی نیست. 🔹آرش برهمند و مهرک محمودی در پیوست هفته از پشت‌صحنه اقتصاد دیجیتال ایران می‌گویند و این‌بار دنبال جواب یک سؤال ساده می‌روند: 🔹چرا همه احساس می‌کنیم اینترنت‌مان زودتر تمام می‌شود؟ 🔹نسخه کامل اپیزود دوم پی
RADAR-146,2026-08,🔺کیف پول ایران؛ مسیری که ۱۶ سال طول کشید 🔹بانک مرکزی پس از نزدیک به ۱۶ سال کشمکش بر سر کیف پول موبایلی، «کیف پول ایران» را به مرحله اجرا رسانده است؛ طرحی که برای حدود ۹۰ میلیون ایرانی کیف پول ایجاد کرده و قرار است انتقال وجه با شماره تلفن همراه و بدون کارمزد را اجرایی کند. 🔹به گزارش گزارش‌های شاپرک نشان می‌دهد حدود ۹۵ درصد تراکنش‌های شبکه کارتی کشور کمتر از یک میلیون تومان و ۹۰ درصد آنها کمتر از ۵۰۰ هزار تومان است از همین رو بانک مرکزی امیدوار است با انتقال بخشی از این تراکنش‌های خرد به کیف پول، از بار شبکه کارتی کم کند. 🔹داستان کیف پول موبایلی در ایران به سال ۱۳۸۹ و رونمایی از «جیرینگ» برمی‌گردد. پس از سال‌ها اختلاف بانک مرکزی و اپراتورها، ب
RADAR-147,2026-08,🔺گیمر ایرانی؛ گرفتار میان تحریم، فیلترینگ و اختلال 🔹تجربه گیمینگ آنلاین برای بسیاری از کاربران ایرانی به چرخه‌ای از اتصال، اختلال، تغییر DNS، افزایش پینگ، قطع شدن و تلاش دوباره تبدیل شده است. 🔹به‌گزارش پیوست، جنگ، از دسترس خارج شدن برخی سرورهای منطقه‌ای بازی‌ها و حدود ۸۰ روز قطعی اینترنت همگی باعث شده سرویس‌های رفع تحریم و کاهش پینگ گیمینگ نیز یکی از دشوارترین دوره‌های فعالیت خود را پشت سر بگذارند. 🔹معین‌آبادی، مدیرعامل شلتر گفت: شدت فیلتر شدن IPها باعث شده شلتر برای حفظ سرویس به‌جای حدود ۱۰۰ IP، گاهی مجبور به تهیه ۳۰۰ IP شود. 🔹کنعانی، مدیرعامل الکترو عنوان کرد: خاموشی‌های منطقه‌ای گاهی تجهیزات مخابراتی را نیز از مدار خارج می‌کند و کیفیت اینت
RADAR-148,2026-08,🔺مشترکان اینترنت ثابت به سمت اینترنت همراه می‌روند 🔹آمارهای فصلی سازمان تنظیم مقررات و ارتباطات رادیویی همچنان از کاهش تعداد مشترکان و ضریب نفوذ اینترنت ثابت خبر می‌دهند. این در حالی است که براساس همین آمارها بر تعداد مشترکان فیبر نوری افزوده شده است و بدین ترتیب می‌توان نتیجه گرفت مشترکان ADSL بیشتر به سمت استفاده از اینترنت همراه رفته‌اند تا FTTH. 🔹آمارهای رگولاتوری نشان می‌دهند اینترنت ثابت حدود ۸۰۰ هزار مشترک خود را نسبت به بهار سال ۱۴۰۴ از دست داده است. همچنین نسبت به زمستان سال گذشته بیش از ۴۵۰ هزار مشترک احتمالا به سمت راه‌های دیگری برای اتصال به اینترنت رفته‌اند. این کاهش تعداد مشترکان اینترنت ثابت دقیقا مربوط به دوره‌ای است که اینترن
RADAR-149,2026-07,🔻چرا خبر قطع اینترنت را زود باور می‌کنیم؟ 🔹چرا هر وقت می‌شنویم اینترنت قرار است قطع شود، آن را باور می‌کنیم؟ 🔹چند روز پیش یک نقل‌قول جعلی از وزیر ارتباطات، در مدت کوتاهی از چند کانال تلگرامی به شبکه‌های اجتماعی و حتی برخی رسانه‌ها رسید و در نهایت وزارت ارتباطات و خود وزیر آن را تکذیب کردند. 🔹اما سؤال اصلی این نیست که چرا یک شایعه منتشر شد؛ سؤال این است که چرا این شایعه تا این اندازه باور شد. 🔹پاسخ را باید در تجربه کاربران از محدودیت‌های اینترنت و نبود شفافیت درباره نحوه تصمیم‌گیری برای اعمال این محدودیت‌ها جست‌وجو کرد. وقتی اطلاعات رسمی کافی نباشد، روایت‌های غیررسمی جای آن را می‌گیرند و یک اسکرین‌شات جعلی می‌تواند به‌سرعت دست‌به‌دست شود. 🆔
